"","...1","...2","...3","...4","date","tweet","word","source_file","masked_tweet","logp.jewish","logp.israeli","norm.logp.israeli","norm.logp.jewish","diff"
"1605",1605,1605,1734,3814,2023-11-29,"Now count how many days are left before you lose your seat. Your constituents do not approve betrayals and the support to a Zionist and apartheid regime. You can be assured, Americans disapprove of your vote while disregarding a genocide.","zionist","scraped_tweets_zionist_75249.json","Now count how many days are left before you lose your seat. Your constituents do not approve betrayals and the support to a <mask> and apartheid regime. You can be assured, Americans disapprove of your vote while disregarding a genocide.",-9.49417152643862,-10.4181307162096,-5.51086426809806,-6.11501012454824,-0.604145856450174
"1606",1606,1606,1735,3816,2023-11-29,"Musk is losing it....the Zionists used a directed energy weapon on him and he's spinning out.","zionist","scraped_tweets_zionist_75249.json","Musk is losing it....the <mask> used a directed energy weapon on him and he's spinning out.",-9.33778322530407,-9.36363167078116,-4.45636522266962,-5.95862182341369,-1.50225660074406
"1607",1607,1607,1736,3820,2023-11-29,"Once a legend told the zionist advertisers to go fuck yourself.

Hit LIKE for this legend  
elonmusk","zionist","scraped_tweets_zionist_75249.json","Once a legend told the <mask> advertisers to go fuck yourself.

Hit LIKE for this legend  
elonmusk",-7.97929340375045,-11.1577881827642,-6.25052173465266,-4.60013200186007,1.6503897327926
"1608",1608,1608,1737,3825,2023-11-29,"The land called Palestine (including map) being mentioned in the Old Testament. So, zionist sympathizers, what are you trying to twist now?

Narration in Bahasa Indonesia

#FreePalestine","zionist","scraped_tweets_zionist_75249.json","The land called Palestine (including map) being mentioned in the Old Testament. So, <mask> sympathizers, what are you trying to twist now?

Narration in Bahasa Indonesia

#FreePalestine",-2.67107906216429,-2.64498795987359,2.26227848823795,0.708082339726094,-1.55419614851185
"1609",1609,1609,1738,3826,2023-11-29,"WITH WARM HUGS AND GREETING TO THE RESISTANCE 


Scenes of the resistance handing over prisoners of the 6thbatch of Zionists to occupation servants from the Red Cross. 
#Gaza | #Hamas | #Free_Palestine","zionist","scraped_tweets_zionist_75249.json","WITH WARM HUGS AND GREETING TO THE RESISTANCE 


Scenes of the resistance handing over prisoners of the 6thbatch of <mask> to occupation servants from the Red Cross. 
#Gaza | #Hamas | #Free_Palestine",-7.7122574271803,-7.90301798098375,-2.99575153287221,-4.33309602528992,-1.3373444924177
"1610",1610,1610,1739,3828,2023-11-29,"This is so hard to watch. But we have to watch it, because none of this should be forgotten. Neither the indescribable brutality of the zionist occupation, nor the beautiful dignity of the Palestinian people","zionist","scraped_tweets_zionist_75249.json","This is so hard to watch. But we have to watch it, because none of this should be forgotten. Neither the indescribable brutality of the <mask> occupation, nor the beautiful dignity of the Palestinian people",-5.4003085981412,-0.363679308559167,4.54358713955237,-2.02114719625082,-6.56473433580319
"1611",1611,1611,1740,3830,2023-11-29,"anyone remember something that went through the TL in the beginning days, something about a UNICEF(?) director and a zionist capitalist? can't remember, anyone know what I'm talking about? please send me a link if you do, thanks!","zionist","scraped_tweets_zionist_75249.json","anyone remember something that went through the TL in the beginning days, something about a UNICEF(?) director and a <mask> capitalist? can't remember, anyone know what I'm talking about? please send me a link if you do, thanks!",-6.14979195416526,-10.184845949229,-5.27757950111746,-2.77063055227488,2.50694894884259
"1612",1612,1612,1741,3831,2023-11-29,"Meanwhile, Zionists and their dick riders will claim that Palestinians in Israel have equal rights","zionist","scraped_tweets_zionist_75249.json","Meanwhile, <mask> and their dick riders will claim that Palestinians in Israel have equal rights",-5.1413048092805,-3.3848986599899,1.52236778812164,-1.76214340739012,-3.28451119551175
"1613",1613,1613,1742,3832,2023-11-29,"Zionists are so desperate for a victory they even turn a 'ok thanks' into an act of defiance lol","zionist","scraped_tweets_zionist_75249.json","<mask> are so desperate for a victory they even turn a 'ok thanks' into an act of defiance lol",-7.77912144492833,-6.81186266847243,-1.90459622036089,-4.39996004303795,-2.49536382267705
"1614",1614,1614,1743,3833,2023-11-29,"More breathless whining about nothing converted into a full length racist hit piece on the most left wing Indigenous politician in the country. This time authored by a Zionist who has a vested interest continuing to smear one of the only reps in full solidarity with Palestinians.","zionist","scraped_tweets_zionist_75249.json","More breathless whining about nothing converted into a full length racist hit piece on the most left wing Indigenous politician in the country. This time authored by a <mask> who has a vested interest continuing to smear one of the only reps in full solidarity with Palestinians.",-7.0551979281131,-12.8166498737331,-7.90938342562156,-3.67603652622272,4.23334689939885
"1615",1615,1615,1744,3835,2023-11-29,"A reminder that it is these pro-Hamas activists - leftists and Muslims - not some supposed Evangelical Zionist, who are conflating action against a Christian symbol and protest against Israel.","zionist","scraped_tweets_zionist_75249.json","A reminder that it is these pro-Hamas activists - leftists and Muslims - not some supposed Evangelical <mask>, who are conflating action against a Christian symbol and protest against Israel.",-5.17557220138103,-10.9608914913782,-6.05362504326666,-1.79641079949065,4.25721424377602
"1616",1616,1616,1745,3839,2023-11-29,"lmao this is so dishonest because this discourse came from a zionist radfem. Ofc there is oppression that occurs, but muslim women don’t have to justify their existence to an apostate twink and yt fems.","zionist","scraped_tweets_zionist_75249.json","lmao this is so dishonest because this discourse came from a <mask> radfem. Ofc there is oppression that occurs, but muslim women don’t have to justify their existence to an apostate twink and yt fems.",-5.60389239971486,-12.2498351706063,-7.34256872249476,-2.22473099782448,5.11783772467029
"1617",1617,1617,1746,3842,2023-11-29,"Resistance fighters target a Zionist military bulldozer with a high explosive device in Tulkarem camp.","zionist","scraped_tweets_zionist_75249.json","Resistance fighters target a <mask> military bulldozer with a high explosive device in Tulkarem camp.",-7.66506246100834,-4.90466080070158,0.00260564740995672,-4.28590105911796,-4.28850670652791
"1618",1618,1618,1747,3852,2023-11-30,"They are proud of their victories, as if the war was equal in the first place! The Zionists are supported by the weapons of Europe and the Arabs had nothing but horses and swords, they are cowards.","zionist","scraped_tweets_zionist_75319.json","They are proud of their victories, as if the war was equal in the first place! The <mask> are supported by the weapons of Europe and the Arabs had nothing but horses and swords, they are cowards.",-6.60714287381399,-4.32278260961224,0.584483838499297,-3.22798147192361,-3.8124653104229
"1619",1619,1619,1748,3856,2023-11-30,"*asks a question then says no I won’t watch that when I provide a response proving him wrong*

You idiotic Zionists are all the same why do I even bother replying","zionist","scraped_tweets_zionist_75319.json","*asks a question then says no I won’t watch that when I provide a response proving him wrong*

You idiotic <mask> are all the same why do I even bother replying",-10.8262899828267,-10.4202958314292,-5.51302938331766,-7.44712858093632,-1.93409919761865
"1620",1620,1620,1749,3859,2023-11-30,"it can be racism if they see someone of arab descent or someone who they think is arab and immediately resort to ""jihad"", assuming they're muslim, bcs the west's racist perception of arabs is tied with islamophobia. all big hateful concepts that you zionists absolutely fueled","zionist","scraped_tweets_zionist_75319.json","it can be racism if they see someone of arab descent or someone who they think is arab and immediately resort to ""jihad"", assuming they're muslim, bcs the west's racist perception of arabs is tied with islamophobia. all big hateful concepts that you <mask> absolutely fueled",-9.96925189322794,-13.5718424480117,-8.66457599990016,-6.59009049133756,2.07448550856261
"1621",1621,1621,1750,3860,2023-11-30,"Depraved. Lol.
One of your fellow zionist shills and propagandists called the peaceful protestors ""thugs"". 
Since when has calling out #GenocideinGaza and #WarCrimesbyIsrael become ""depraved"".
Next you'll say it is antisemitism.","zionist","scraped_tweets_zionist_75319.json","Depraved. Lol.
One of your fellow <mask> shills and propagandists called the peaceful protestors ""thugs"". 
Since when has calling out #GenocideinGaza and #WarCrimesbyIsrael become ""depraved"".
Next you'll say it is antisemitism.",-3.62506655583288,-2.51519308140652,2.39207336670502,-0.245905153942496,-2.63797852064751
"1622",1622,1622,1751,3861,2023-11-30,"The self-righteousness of these ppl, who fail to notice that the world is mobilizing against Israel because of what happened on October 7, is shocking. By the way, peaceful protests didnt work for Gazans, they were gunned down by Zionists.","zionist","scraped_tweets_zionist_75319.json","The self-righteousness of these ppl, who fail to notice that the world is mobilizing against Israel because of what happened on October 7, is shocking. By the way, peaceful protests didnt work for Gazans, they were gunned down by <mask>.",-6.55871946110046,-3.26482414102688,1.64244230708466,-3.17955805921008,-4.82200036629473
"1623",1623,1623,1753,3864,2023-11-30,"And 
JamesMelville
 coins it. Our leaders support Zionist genocide, support a Brexit, conceived to favour only the few, but don't give a flying fox about our planet.","zionist","scraped_tweets_zionist_75319.json","And 
JamesMelville
 coins it. Our leaders support <mask> genocide, support a Brexit, conceived to favour only the few, but don't give a flying fox about our planet.",-6.62076339076773,-5.95056688735387,-1.04330043924233,-3.24160198887735,-2.19830154963501
"1624",1624,1624,1754,3867,2023-11-30,"wild how people are like ""you hate how ISRAEL was founded??? what about how AMERICA was founded?! betcha didn't think about THAT!"" like Israel, Nazi Germany, and other genocidal governments didn't literally use us as their blueprint for destruction. real GOTCHA to anti-Zionists!","zionist","scraped_tweets_zionist_75319.json","wild how people are like ""you hate how ISRAEL was founded??? what about how AMERICA was founded?! betcha didn't think about THAT!"" like Israel, Nazi Germany, and other genocidal governments didn't literally use us as their blueprint for destruction. real GOTCHA to anti-<mask>!",-3.69172909583514,-6.19324857692064,-1.2859821288091,-0.312567693944756,0.973414434864347
"1625",1625,1625,1755,3868,2023-11-30,"The PKK stands in solidarity with Palestine.

Those in picture are Barzanists, who are traitors to Kurdish national liberation and are Zionists.","zionist","scraped_tweets_zionist_75319.json","The PKK stands in solidarity with Palestine.

Those in picture are Barzanists, who are traitors to Kurdish national liberation and are <mask>.",-6.45838643737374,-7.88218250438757,-2.97491605627603,-3.07922503548336,-0.104308979207323
"1626",1626,1626,1756,3871,2023-11-30,"honestly hilarious to me that these soldiers were kinder to the hostages they're releasing than the stadium team was to concertgoers in rio n1 & zionist continue to try to get us to view them as monsters.","zionist","scraped_tweets_zionist_75319.json","honestly hilarious to me that these soldiers were kinder to the hostages they're releasing than the stadium team was to concertgoers in rio n1 & <mask> continue to try to get us to view them as monsters.",-11.5914395966852,-13.3067180857436,-8.39945163763206,-8.21227819479482,0.187173442837247
"1627",1627,1627,1757,3873,2023-11-30,"That’s the price u pay when for 2 centuries u serve as a Zionist puppet…
The Anglo-Saxons were used to strengthen the octopus across the globe and now they don’t like them
Having traditions and being tough to govern…
So they import millions of Muslims, appoint a leader and done","zionist","scraped_tweets_zionist_75319.json","That’s the price u pay when for 2 centuries u serve as a <mask> puppet…
The Anglo-Saxons were used to strengthen the octopus across the globe and now they don’t like them
Having traditions and being tough to govern…
So they import millions of Muslims, appoint a leader and done",-6.20397713535753,-8.65122574691111,-3.74395929879957,-2.82481573346715,0.919143565332426
"1628",1628,1628,1758,3875,2023-11-30,"I'm glad Zionist are posting stuff like this so openly and publicly because they're making it hard for their allies to support them openly.","zionist","scraped_tweets_zionist_75319.json","I'm glad <mask> are posting stuff like this so openly and publicly because they're making it hard for their allies to support them openly.",-8.81988743124865,-10.1821328536374,-5.27486640552586,-5.44072602935827,-0.165859623832404
"1629",1629,1629,1759,3879,2023-11-30,"Palestine isn't an Islamic issue and your attempt to turn it into one is misleading.  There are Christian Palestinians and other faiths who are all suffering under Zionist occupation. But that doesn't serve your narrative I guess.","zionist","scraped_tweets_zionist_75319.json","Palestine isn't an Islamic issue and your attempt to turn it into one is misleading.  There are Christian Palestinians and other faiths who are all suffering under <mask> occupation. But that doesn't serve your narrative I guess.",-4.89896394186285,-0.902001530617444,4.00526491749409,-1.51980253997247,-5.52506745746656
"1630",1630,1630,1760,3881,2023-11-30,"In a perfect world, Marvel filmed an amazing Cap 4 movie centering the journey of Sam Wilson to include his childhood complete with flashbacks, highlighting his family & influential people that helped shape the man he is today. 

Oh and the Zionist isn’t there.","zionist","scraped_tweets_zionist_75319.json","In a perfect world, Marvel filmed an amazing Cap 4 movie centering the journey of Sam Wilson to include his childhood complete with flashbacks, highlighting his family & influential people that helped shape the man he is today. 

Oh and the <mask> isn’t there.",-12.3038008438797,-15.0201191331407,-10.1128526850292,-8.92463944198932,1.18821324303985
"1631",1631,1631,1761,3886,2023-11-30,"I hope the creators of this note know what the Zionist movement is. Even if this statement is true, what Isn’treal is doing constitutes settler colonialism.","zionist","scraped_tweets_zionist_75319.json","I hope the creators of this note know what the <mask> movement is. Even if this statement is true, what Isn’treal is doing constitutes settler colonialism.",-4.26379966945619,-6.18529273891878,-1.27802629080724,-0.884638267565806,0.393388023241437
"1632",1632,1632,1762,3888,2023-11-30,"zionists are about to claim people laughing at Kissinger's death is somehow antisemitic arent they?","zionist","scraped_tweets_zionist_75319.json","<mask> are about to claim people laughing at Kissinger's death is somehow antisemitic arent they?",-4.82655387545129,-5.1410677900045,-0.233801341892963,-1.44739247356091,-1.21359113166794
"1633",1633,1633,1763,3889,2023-11-30,"it really kinda bothers me that white people on cinema twt just post whatever film or actor they feel like & don’t say anything when you say this person is a Zionist or repeat abuser or anything like that .. you could at least say you’re not condoning their actions","zionist","scraped_tweets_zionist_75319.json","it really kinda bothers me that white people on cinema twt just post whatever film or actor they feel like & don’t say anything when you say this person is a <mask> or repeat abuser or anything like that .. you could at least say you’re not condoning their actions",-11.4582936991529,-19.3050166274036,-14.3977501792921,-8.07913229726252,6.31861788202955
"1634",1634,1634,1764,3890,2023-11-30,"Where are the 40 headless children, woman!?
Where is your evidence of rape, woman?! Your propaganda no longer deceives children, Zionists","zionist","scraped_tweets_zionist_75319.json","Where are the 40 headless children, woman!?
Where is your evidence of rape, woman?! Your propaganda no longer deceives children, <mask>",-9.19808530565444,-10.1542905331283,-5.24702408501676,-5.81892390376406,-0.571899818747292
"1635",1635,1635,1765,3893,2023-11-30,"getting called brainwashed by someone who’s been brainwashed by the Zionist project is actually so sinister……….","zionist","scraped_tweets_zionist_75319.json","getting called brainwashed by someone who’s been brainwashed by the <mask> project is actually so sinister……….",-8.00937193517678,-11.0193584488695,-6.11209200075796,-4.6302105332864,1.48188146747157
"1636",1636,1636,1766,3895,2023-11-30,"Lrt - there is not and will not be another ao3 which is why we have to try to protect/ salvage the one we have. I'm literally devastated by the post going around about the Zionist censoring. I sent a message this morning !! Let them know it's unacceptable!","zionist","scraped_tweets_zionist_75319.json","Lrt - there is not and will not be another ao3 which is why we have to try to protect/ salvage the one we have. I'm literally devastated by the post going around about the <mask> censoring. I sent a message this morning !! Let them know it's unacceptable!",-12.4914205532077,-13.7187528828014,-8.81148643468986,-9.11225915131732,-0.300772716627453
"1637",1637,1637,1767,3896,2023-11-30,"The QTs and replies full of zionists being as wicked as you can possibly imagine, as if the use of solar panels & makeshift car batteries aren’t well documented as short-term lifelines Palestinians have perfected in order to survive.","zionist","scraped_tweets_zionist_75319.json","The QTs and replies full of <mask> being as wicked as you can possibly imagine, as if the use of solar panels & makeshift car batteries aren’t well documented as short-term lifelines Palestinians have perfected in order to survive.",-7.49849271743558,-2.77627316766765,2.13099328044389,-4.1193313155452,-6.25032459598908
"1638",1638,1638,1768,3897,2023-11-30,"starting the school day with my chem teacher spewing zionist propo in class was not how i expected this day to start.....","zionist","scraped_tweets_zionist_75319.json","starting the school day with my chem teacher spewing <mask> propo in class was not how i expected this day to start.....",-10.3480626360126,-12.9354217252179,-8.02815527710636,-6.96890123412222,1.05925404298415
"1639",1639,1639,1769,3898,2023-11-30,"And everyone knows that who is the real Zionist here 
Justin Beiber via his Instagram stories","zionist","scraped_tweets_zionist_75319.json","And everyone knows that who is the real <mask> here 
Justin Beiber via his Instagram stories",-9.71716739873322,-14.2991921806945,-9.39192573258296,-6.33800599684284,3.05391973574013
"1640",1640,1640,1771,3904,2023-11-30,"Can sadly report after spending a week listening to bs from my Zionist coworker this is TRUE - it actually can get even WORSE","zionist","scraped_tweets_zionist_75319.json","Can sadly report after spending a week listening to bs from my <mask> coworker this is TRUE - it actually can get even WORSE",-6.63997840412843,-8.33074091079651,-3.42347446268497,-3.26081700223805,0.162657460446927
"1641",1641,1641,1772,3905,2023-11-30,"You have been an invader in Palestine for 100 years. You killed the children. You bombed hospitals, schools, civilian settlements. You have done this for 100 years. You have constantly expanded the territory you have occupied. Zionists are both invaders, murderers, thieves and…","zionist","scraped_tweets_zionist_75319.json","You have been an invader in Palestine for 100 years. You killed the children. You bombed hospitals, schools, civilian settlements. You have done this for 100 years. You have constantly expanded the territory you have occupied. <mask> are both invaders, murderers, thieves and…",-13.0509409806547,-11.5934249670895,-6.68615851897796,-9.67177957876432,-2.98562105978635
"1642",1642,1642,1773,3907,2023-11-30,"Whoever is behind the page doesn't change the fact that Justin Bieber is the real Zionist!!","zionist","scraped_tweets_zionist_75319.json","Whoever is behind the page doesn't change the fact that Justin Bieber is the real <mask>!!",-10.6123949151516,-12.2075373928346,-7.30027094472306,-7.23323351326122,0.0670374314618467
"1643",1643,1643,1775,3912,2023-11-30,"This is five years ago. It’s almost indistinguishable from what Zionists are currently spewing.","zionist","scraped_tweets_zionist_75319.json","This is five years ago. It’s almost indistinguishable from what <mask> are currently spewing.",-10.7292018760124,-9.15766320236937,-4.25039675425783,-7.35004047412202,-3.09964371986418
"1644",1644,1644,1776,3913,2023-11-30,"May Shem belies your Zionist narrative and says the food is good, the treatment is good, and everything is good","zionist","scraped_tweets_zionist_75319.json","May Shem belies your <mask> narrative and says the food is good, the treatment is good, and everything is good",-8.77789005838761,-9.99975327801528,-5.09248682990374,-5.39872865649723,-0.306241826593483
"1645",1645,1645,1777,3914,2023-11-30,"Scenes from the arrival of Zionist detainees released from the Gaza Strip to the Rafah crossing in Egypt..","zionist","scraped_tweets_zionist_75319.json","Scenes from the arrival of <mask> detainees released from the Gaza Strip to the Rafah crossing in Egypt..",-5.03022120236586,-3.26081802344302,1.64644842466852,-1.65105980047548,-3.29750822514399
"1646",1646,1646,1778,3915,2023-11-30,"A #Zionist settler stabs a pregnant #Palestinian woman in front of her son. Should Palestinians be expected to endure settler terrorism and exercise restraint while the most extremist right-wing government in Israel's history incites?
#gaza #Ajax #AbhishekKumar  #ร้องข้ามกําแพง","zionist","scraped_tweets_zionist_75319.json","A #<mask> settler stabs a pregnant #Palestinian woman in front of her son. Should Palestinians be expected to endure settler terrorism and exercise restraint while the most extremist right-wing government in Israel's history incites?
#gaza #Ajax #AbhishekKumar  #ร้องข้ามกําแพง",-6.8246866098611,-1.326398836602,3.58086761150954,-3.44552520797072,-7.02639281948025
"1647",1647,1647,1779,3918,2023-11-30,"HOLLYWOOD

You may have heard “Sell Your Soul To The Devil”

Well, it’s true in Hollywood’s case. One who wants to reach the heights of Hollywood industry may have to sign a contract where they sign with blood and officially sell their soul to the devil.

Zionists control the…","zionist","scraped_tweets_zionist_75319.json","HOLLYWOOD

You may have heard “Sell Your Soul To The Devil”

Well, it’s true in Hollywood’s case. One who wants to reach the heights of Hollywood industry may have to sign a contract where they sign with blood and officially sell their soul to the devil.

<mask> control the…",-11.5382105662704,-13.4095197131889,-8.50225326507736,-8.15904916438002,0.343204100697346
"1648",1648,1648,1780,3919,2023-11-30,"Let's defund all of these fucking Zionist scum. Every business - large and small, every performer, every news outlet. Not one more penny.","zionist","scraped_tweets_zionist_75319.json","Let's defund all of these fucking <mask> scum. Every business - large and small, every performer, every news outlet. Not one more penny.",-8.31353272021621,-7.51487480136099,-2.60760835324945,-4.93437131832583,-2.32676296507637
"1649",1649,1649,1781,3920,2023-11-30,"zionist disdain for life will be its downfall. they cannot win against the people united for love of life & one another. palestinians teach us this every. single. day.","zionist","scraped_tweets_zionist_75319.json","<mask> disdain for life will be its downfall. they cannot win against the people united for love of life & one another. palestinians teach us this every. single. day.",-5.59908465994844,-6.05553226266174,-1.1482658145502,-2.21992325805806,-1.07165744350785
"1650",1650,1650,1782,3921,2023-11-30,"Zionists want you censored","zionist","scraped_tweets_zionist_75319.json","<mask> want you censored",-9.82445924437238,-12.7045388752734,-7.79727242716186,-6.445297842482,1.35197458467987
"1651",1651,1651,1783,3922,2023-11-30,"?? hear me out: some of us have morals. 
I’m genuinely tired of people merging the issue that is her silence and employment of zionists with “lack of connection with fans”, like i’m sorry but even bringing that up while we are criticizing her on the way she made a statement","zionist","scraped_tweets_zionist_75319.json","?? hear me out: some of us have morals. 
I’m genuinely tired of people merging the issue that is her silence and employment of <mask> with “lack of connection with fans”, like i’m sorry but even bringing that up while we are criticizing her on the way she made a statement",-12.301922535756,-12.564247091966,-7.65698064385446,-8.92276113386562,-1.26578049001115
"1652",1652,1652,1784,3928,2023-12-01,"Bro just proved to the world that Ramadan isn’t a month of the year.

Side note: Notice how Zionists have a weird calendar fetish ?","zionist","scraped_tweets_zionist_76957.json","Bro just proved to the world that Ramadan isn’t a month of the year.

Side note: Notice how <mask> have a weird calendar fetish ?",-6.1272351048303,-5.7293681605847,-0.822101712473163,-2.74807370293992,-1.92597199046675
"1653",1653,1653,1785,3930,2023-12-01,"Because zionists are a bunch of liars and we dont believe anything they say without proper evidence. Which they usually lack in providing. Just like the post you just commented under…","zionist","scraped_tweets_zionist_75908.json","Because <mask> are a bunch of liars and we dont believe anything they say without proper evidence. Which they usually lack in providing. Just like the post you just commented under…",-8.46164101479315,-9.16125347000036,-4.25398702188882,-5.08247961290277,-0.828492591013942
"1654",1654,1654,1786,3932,2023-12-01,"What about the second Nakba in 2023? Can you show me their faces as well? Or is a zionist life worth more than a Palestinian life?","zionist","scraped_tweets_zionist_75908.json","What about the second Nakba in 2023? Can you show me their faces as well? Or is a <mask> life worth more than a Palestinian life?",-1.76900515217357,-4.72783761175319,0.179428836358347,1.61015624971681,1.43072741335847
"1655",1655,1655,1787,3933,2023-12-01,"This is absolutely disgusting  these Zionists don’t even have mercy on their own citizens if they can kill them all to justify a genocide of Palestinians they would fortunately we have social media","zionist","scraped_tweets_zionist_75908.json","This is absolutely disgusting  these <mask> don’t even have mercy on their own citizens if they can kill them all to justify a genocide of Palestinians they would fortunately we have social media",-6.15502671882981,-3.29705354433603,1.61021290377551,-2.77586531693943,-4.38607822071493
"1656",1656,1656,1788,3940,2023-12-01,"Are we ready to stop describing Hamas as terrorists and recognise them as freedom fighters?
October 7 was strategically, morally, and politically wrong. It was a terrorist act.
But now Zionist Israel is the real terrorist in this conflict.
It’s time to rehabilitate Hamas.","zionist","scraped_tweets_zionist_75908.json","Are we ready to stop describing Hamas as terrorists and recognise them as freedom fighters?
October 7 was strategically, morally, and politically wrong. It was a terrorist act.
But now <mask> Israel is the real terrorist in this conflict.
It’s time to rehabilitate Hamas.",-13.9842132118878,-10.2500254997219,-5.34275905161036,-10.6050518099974,-5.26229275838705
"1657",1657,1657,1789,3941,2023-12-01,"It is quite the other way around. The Zionists were racist. They were imbued with a smug, superior, colonialist attitude. They thought they were a Chosen People, that they had a divine right to seize all the land & property they liked. Sound familiar? 2/","zionist","scraped_tweets_zionist_75908.json","It is quite the other way around. The <mask> were racist. They were imbued with a smug, superior, colonialist attitude. They thought they were a Chosen People, that they had a divine right to seize all the land & property they liked. Sound familiar? 2/",-5.84127620481336,-5.92265324785226,-1.01538679974072,-2.46211480292298,-1.44672800318225
"1658",1658,1658,1790,3942,2023-12-01,"Zionist propaganda keep repeating ""haMaS is iSiS"" so  the average media consoomer believes it is literally the same organisation.","zionist","scraped_tweets_zionist_75908.json","<mask> propaganda keep repeating ""haMaS is iSiS"" so  the average media consoomer believes it is literally the same organisation.",-7.24572416352285,-5.34927919719434,-0.442012749082803,-3.86656276163247,-3.42455001254966
"1659",1659,1659,1792,3947,2023-12-01,"I'll reserve judgment until I actually see/hear the alleged testimony evidence. Until then, this could just as easily be more Zionist atrocity propaganda (in a long line of it) to manufacture consent for the recommencement of ethnic cleansing and genocide.","zionist","scraped_tweets_zionist_75908.json","I'll reserve judgment until I actually see/hear the alleged testimony evidence. Until then, this could just as easily be more <mask> atrocity propaganda (in a long line of it) to manufacture consent for the recommencement of ethnic cleansing and genocide.",-4.54192524581716,-4.07880490696654,0.828461541144997,-1.16276384392678,-1.99122538507177
"1660",1660,1660,1793,3949,2023-12-01,"There's Hamas, there are Zionists,  neither represent or are co-extant with the generality of the population within which they wreak havoc.","zionist","scraped_tweets_zionist_75908.json","There's Hamas, there are <mask>,  neither represent or are co-extant with the generality of the population within which they wreak havoc.",-11.2792796484983,-14.0416428388888,-9.13437639077726,-7.90011824660792,1.23425814416935
"1661",1661,1661,1794,3950,2023-12-01,"How did alt-right, right wing Zionists (pro-Israel/pro-apartheid) and white supremacists join forces and who is funding them? This piece from 2017 breaks it down and is a must read for anyone trying to understand how the US government got hijacked by this alliance of extremists.","zionist","scraped_tweets_zionist_75908.json","How did alt-right, right wing <mask> (pro-Israel/pro-apartheid) and white supremacists join forces and who is funding them? This piece from 2017 breaks it down and is a must read for anyone trying to understand how the US government got hijacked by this alliance of extremists.",-5.4892746553247,-6.94590634811051,-2.03863989999897,-2.11011325343432,-0.0714733534353433
"1662",1662,1662,1795,3953,2023-12-01,"On the next episode of zionist meltdown, they're gonna tell you how khamas has been infiltrating the entertainment industry.","zionist","scraped_tweets_zionist_75908.json","On the next episode of <mask> meltdown, they're gonna tell you how khamas has been infiltrating the entertainment industry.",-10.4404207409597,-11.7723310113827,-6.86506456327116,-7.06125933906932,-0.196194775798153
"1663",1663,1663,1796,3955,2023-12-01,"Those in illegal settlements are “thieves” perpetuating “ethnic cleansing” for a “Zionist agenda” and creating an “unsustainable situation” which they will then blame on “anti-semitism”. Is that clearer?","zionist","scraped_tweets_zionist_75908.json","Those in illegal settlements are “thieves” perpetuating “ethnic cleansing” for a “<mask> agenda” and creating an “unsustainable situation” which they will then blame on “anti-semitism”. Is that clearer?",-5.29940334168584,-8.30147036244305,-3.39420391433151,-1.92024193979546,1.47396197453606
"1664",1664,1664,1797,3956,2023-12-01,"that unrwa tag is just a cess pit of grotesque right wing zionist conspiracy theories targeting the aid agency. it's stomach churning.","zionist","scraped_tweets_zionist_75908.json","that unrwa tag is just a cess pit of grotesque right wing <mask> conspiracy theories targeting the aid agency. it's stomach churning.",-6.70645184963534,-7.83840293385339,-2.93113648574185,-3.32729044774496,-0.396153962003104
"1665",1665,1665,1798,3958,2023-12-01,"He did plan to end the FED as did Lincoln but he wasn't anti zionist. He was actually close to Chabad Lubervitch who are controlling Netanyahu. The are also close with Robert Kennedy jnr","zionist","scraped_tweets_zionist_75908.json","He did plan to end the FED as did Lincoln but he wasn't anti <mask>. He was actually close to Chabad Lubervitch who are controlling Netanyahu. The are also close with Robert Kennedy jnr",-5.67572896193103,-7.51791660968305,-2.61065016157151,-2.29656756004065,0.314082601530867
"1666",1666,1666,1799,3961,2023-12-01,"TRANSLATION 

At this moment warplanes of the Zionist occupation are bombing the outskirts of Damascus the city of Set Zaynab in Syria. A few hrs ago it bombed the village of Itatron, in southern Lebanon. ""Israel"" bombs 3 countries at once & the ""press"" tells you it is the victim","zionist","scraped_tweets_zionist_75908.json","TRANSLATION 

At this moment warplanes of the <mask> occupation are bombing the outskirts of Damascus the city of Set Zaynab in Syria. A few hrs ago it bombed the village of Itatron, in southern Lebanon. ""Israel"" bombs 3 countries at once & the ""press"" tells you it is the victim",-7.5631720742705,-0.212951181719014,4.69431526639252,-4.18401067238012,-8.87832593877264
"1667",1667,1667,1801,3964,2023-12-01,"You know it’s hilarious it blocks me and then writes a response 
Spineless Jellyfish!!!!
Coward Zionist 
sphynxbtc","zionist","scraped_tweets_zionist_75908.json","You know it’s hilarious it blocks me and then writes a response 
Spineless Jellyfish!!!!
Coward <mask> 
sphynxbtc",-10.890904134075,-12.3863953383028,-7.47912889019126,-7.51174273218462,-0.0326138419933546
"1668",1668,1668,1802,3966,2023-12-01,"Just like Sayyed Khamenei said the end of the Zionist entity is close, it’s just a matter of time","zionist","scraped_tweets_zionist_75908.json","Just like Sayyed Khamenei said the end of the <mask> entity is close, it’s just a matter of time",-6.16318800575326,-5.9737407096439,-1.06647426153236,-2.78402660386288,-1.71755234233051
